frequency,raw,error,smoothed,error_smoothed,equalization,equalized_raw,equalized_smoothed,target
14227.77,-0.58,-0.22,-0.58,-0.22,0.22,-0.36,-0.36,-0.36
14370.04,-0.57,-0.22,-0.57,-0.22,0.22,-0.36,-0.36,-0.36
14513.74,-0.56,-0.21,-0.56,-0.21,0.21,-0.36,-0.36,-0.36
14658.88,-0.56,-0.20,-0.56,-0.20,0.20,-0.36,-0.36,-0.36
14805.47,-0.55,-0.19,-0.55,-0.19,0.19,-0.36,-0.36,-0.36
14953.52,-0.54,-0.19,-0.54,-0.19,0.19,-0.36,-0.36,-0.36
15103.06,-0.54,-0.18,-0.54,-0.18,0.18,-0.36,-0.36,-0.36
15254.09,-0.53,-0.18,-0.53,-0.18,0.18,-0.36,-0.36,-0.36
15406.63,-0.53,-0.17,-0.53,-0.17,0.17,-0.36,-0.36,-0.36
15560.70,-0.52,-0.16,-0.52,-0.16,0.16,-0.36,-0.36,-0.36
15716.30,-0.51,-0.16,-0.51,-0.16,0.16,-0.36,-0.36,-0.36
15873.47,-0.51,-0.15,-0.51,-0.15,0.15,-0.36,-0.36,-0.36
16032.20,-0.51,-0.15,-0.51,-0.15,0.15,-0.36,-0.36,-0.36
16192.52,-0.50,-0.15,-0.50,-0.15,0.15,-0.36,-0.36,-0.36
16354.45,-0.50,-0.14,-0.50,-0.14,0.14,-0.36,-0.36,-0.36
16517.99,-0.49,-0.14,-0.49,-0.14,0.14,-0.36,-0.36,-0.36
16683.17,-0.49,-0.13,-0.49,-0.13,0.13,-0.36,-0.36,-0.36
16850.01,-0.49,-0.13,-0.49,-0.13,0.13,-0.36,-0.36,-0.36
17018.51,-0.48,-0.13,-0.48,-0.13,0.13,-0.36,-0.36,-0.36
17188.69,-0.48,-0.13,-0.48,-0.13,0.13,-0.36,-0.36,-0.36
17360.58,-0.48,-0.12,-0.48,-0.12,0.12,-0.36,-0.36,-0.36
17534.18,-0.48,-0.12,-0.48,-0.12,0.12,-0.36,-0.36,-0.36
17709.53,-0.47,-0.12,-0.47,-0.12,0.12,-0.36,-0.36,-0.36
17886.62,-0.47,-0.12,-0.47,-0.12,0.12,-0.36,-0.36,-0.36
18065.49,-0.47,-0.12,-0.47,-0.12,0.12,-0.36,-0.36,-0.36
18246.14,-0.47,-0.11,-0.47,-0.11,0.11,-0.36,-0.36,-0.36
18428.60,-0.47,-0.11,-0.47,-0.11,0.11,-0.36,-0.36,-0.36
18612.89,-0.47,-0.11,-0.47,-0.11,0.11,-0.36,-0.36,-0.36
18799.02,-0.47,-0.11,-0.47,-0.11,0.11,-0.36,-0.36,-0.36
18987.01,-0.46,-0.11,-0.46,-0.11,0.11,-0.36,-0.36,-0.36
19176.88,-0.46,-0.11,-0.46,-0.11,0.11,-0.36,-0.36,-0.36
19368.65,-0.46,-0.11,-0.46,-0.11,0.11,-0.36,-0.36,-0.36
19562.33,-0.46,-0.11,-0.46,-0.11,0.11,-0.36,-0.36,-0.36
19757.96,-0.46,-0.11,-0.46,-0.11,0.11,-0.36,-0.36,-0.36
19955.54,-0.46,-0.11,-0.46,-0.11,0.11,-0.36,-0.36,-0.36
20155.09,-0.46,-0.10,-0.46,-0.10,0.10,-0.36,-0.36,-0.36
20356.64,-0.46,-0.10,-0.46,-0.10,0.10,-0.36,-0.36,-0.36
20560.21,-0.46,-0.10,-0.46,-0.10,0.10,-0.36,-0.36,-0.36
20765.81,-0.46,-0.10,-0.46,-0.10,0.10,-0.36,-0.36,-0.36
20973.47,-0.46,-0.10,-0.46,-0.10,0.10,-0.36,-0.36,-0.36
21183.20,-0.46,-0.10,-0.46,-0.10,0.10,-0.36,-0.36,-0.36
21395.04,-0.46,-0.10,-0.46,-0.10,0.10,-0.36,-0.36,-0.36
21608.99,-0.46,-0.10,-0.46,-0.10,0.10,-0.36,-0.36,-0.36
21825.08,-0.46,-0.10,-0.46,-0.10,0.10,-0.36,-0.36,-0.36
