frequency,raw,error,smoothed,error_smoothed,equalization,equalized_raw,equalized_smoothed,target
13672.60,-0.07,0.10,-0.07,0.10,-0.10,-0.17,-0.17,-0.17
13809.33,-0.07,0.10,-0.07,0.10,-0.10,-0.17,-0.17,-0.17
13947.42,-0.05,0.12,-0.05,0.12,-0.12,-0.17,-0.17,-0.17
14086.90,-0.05,0.12,-0.05,0.12,-0.12,-0.17,-0.17,-0.17
14227.77,-0.05,0.12,-0.05,0.12,-0.12,-0.17,-0.17,-0.17
14370.04,-0.05,0.12,-0.05,0.12,-0.12,-0.17,-0.17,-0.17
14513.74,-0.06,0.11,-0.06,0.11,-0.11,-0.17,-0.17,-0.17
14658.88,-0.05,0.12,-0.05,0.12,-0.12,-0.17,-0.17,-0.17
14805.47,-0.05,0.12,-0.05,0.12,-0.12,-0.17,-0.17,-0.17
14953.52,-0.05,0.12,-0.05,0.12,-0.12,-0.17,-0.17,-0.17
15103.06,-0.05,0.12,-0.05,0.12,-0.12,-0.17,-0.17,-0.17
15254.09,-0.05,0.12,-0.05,0.12,-0.12,-0.17,-0.17,-0.17
15406.63,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
15560.70,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
15716.30,-0.05,0.12,-0.05,0.12,-0.12,-0.17,-0.17,-0.17
15873.47,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
16032.20,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
16192.52,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
16354.45,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
16517.99,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
16683.17,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
16850.01,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
17018.51,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
17188.69,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
17360.58,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
17534.18,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
17709.53,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
17886.62,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
18065.49,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
18246.14,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
18428.60,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
18612.89,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
18799.02,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
18987.01,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
19176.88,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
19368.65,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
19562.33,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
19757.96,-0.04,0.13,-0.04,0.13,-0.13,-0.17,-0.17,-0.17
19955.54,-0.03,0.14,-0.03,0.14,-0.14,-0.17,-0.17,-0.17
20155.09,-0.02,0.15,-0.02,0.15,-0.15,-0.17,-0.17,-0.17
20356.64,-0.01,0.16,-0.01,0.16,-0.16,-0.17,-0.17,-0.17
20560.21,-0.00,0.17,-0.00,0.17,-0.17,-0.17,-0.17,-0.17
20765.81,0.01,0.18,0.01,0.18,-0.18,-0.17,-0.17,-0.17
20973.47,0.02,0.19,0.02,0.19,-0.19,-0.17,-0.17,-0.17
21183.20,0.03,0.20,0.03,0.20,-0.20,-0.17,-0.17,-0.17
21395.04,0.04,0.21,0.04,0.21,-0.21,-0.17,-0.17,-0.17
21608.99,0.05,0.22,0.05,0.22,-0.22,-0.17,-0.17,-0.17
21825.08,0.06,0.23,0.06,0.23,-0.23,-0.17,-0.17,-0.17
